season,episode_code,episode_title,overall_episode,song,artist,note,source_url,source_api_url
2,02x11,Playthings,33,Voodoo Spell,Michael Burks,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
2,02x12,Nightshifter,34,Renegade,Styx,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
2,02x13,Houses of the Holy,35,Down On Love,Jamie Dunlap,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
2,02x13,Houses of the Holy,35,There's a Good Times a Comin,Doug Stebleton,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
2,02x13,Houses of the Holy,35,Knocking on Heaven's Door,Bob Dylan,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
2,02x14,Born Under A Bad Sign,36,Ashes To Ashes,Tarbox Ramblers,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
2,02x14,Born Under A Bad Sign,36,Crystal Ship,The Doors,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
2,02x14,Born Under A Bad Sign,36,Back On The Road Again,REO Speedwagon,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
2,02x15,Tall Tales,37,Walk Away,The James Gang,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
2,02x15,Tall Tales,37,Next To You,Junkfood,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
2,02x15,Tall Tales,37,The Lady In Red,Chris DeBurgh,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
2,02x15,Tall Tales,37,Brenda and Me,Rhythm Machine,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
2,02x15,Tall Tales,37,Can't Get Enough of Your Love Babe,Barry White,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
2,02x16,Roadkill,38,The House Of The Rising Sun,The Animals,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
2,02x17,Heart,39,Smoking Gun,Kip Winger,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
2,02x17,Heart,39,Down On The Street,The Stooges,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
2,02x17,Heart,39,Look At You,Screaming Trees,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
2,02x17,Heart,39,Silent Lucidity,Queensrÿche,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
2,02x18,Hollywood Babylon,40,I've Got The World On A String,Frank Sinatra,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
2,02x18,Hollywood Babylon,40,Green Peppers,Herb Alpert and The Tijuana Brass,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
2,02x19,Folsom Prison Blues,41,Green Onions,Booker T. And The M.G.'s,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
2,02x19,Folsom Prison Blues,41,Rooster,Alice in Chains,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
2,02x20,What Is And What Should Never Be,42,Saturday Night Special,Lynyrd Skynyrd,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
2,02x20,What Is And What Should Never Be,42,What A Wonderful World,Joey Ramone,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
2,02x20,What Is And What Should Never Be,42,Spiegel im Spiegel,Christopher Lennertz,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
2,02x21,All Hell Breaks Loose - Part 1,43,Foreplay/Long Time,Boston,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
2,02x21,All Hell Breaks Loose - Part 1,43,Opening,Darker My Love,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
2,02x21,All Hell Breaks Loose - Part 1,43,Wrapped Around Your Finger,Martyn Laight,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
2,02x22,All Hell Breaks Loose - Part 2,44,Carry On Wayward Son,Kansas,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
2,02x22,All Hell Breaks Loose - Part 2,44,Don't Look Back,Boston,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
3,03x01,The Magnificent Seven,45,Hells Bells,AC/DC,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
3,03x01,The Magnificent Seven,45,You Ain't Seen Nothing Yet,Bachman Turner Overdrive,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
3,03x01,The Magnificent Seven,45,Mean Little Town,Howling Diablos,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
3,03x01,The Magnificent Seven,45,I Shall Not Be Moved,J.B. Burnett,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
3,03x02,The Kids Are Alright,46,"40,000 Miles",Goodnight City,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
3,03x02,The Kids Are Alright,46,Just For You,Liam 'Lee' Lynch,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
3,03x03,Bad Day at Black Rock,47,Women's Wear,Daniel May,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
3,03x03,Bad Day at Black Rock,47,Vaya Con Dios,Les Paul and Mary Ford,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
3,03x04,Sin City,48,Run Through The Jungle,Creedence Clearwater Revival,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
3,03x04,Sin City,48,Bad Seed,Brimstone Howl,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
3,03x04,Sin City,48,Nikki,Sasquatch,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
3,03x04,Sin City,48,Did You See It,Mother Superior,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
3,03x06,Red Sky at Morning,50,Dream Of Tomorrow,Light Orchestral Moments Symphony,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
3,03x06,Red Sky at Morning,50,Tango Pasion,Daryl Griffith,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
3,03x06,Red Sky at Morning,50,Tango de Amor,Bruno Bertoli,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
3,03x07,Fresh Blood,51,Seven Minutes In Heaven,Dave Feldstein,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
3,03x07,Fresh Blood,51,Crazy Circles,Bad Company,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
3,03x08,A Very Supernatural Christmas,52,The Twelve Days of Christmas,Frederic Austin,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
3,03x08,A Very Supernatural Christmas,52,All Because of Mr. Santa Claus,Hal David & John Cacavas,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
3,03x08,A Very Supernatural Christmas,52,Jingle Bells,Traditional Arrangement,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
3,03x08,A Very Supernatural Christmas,52,Silent Night,Jensen Ackles and Jared Padalecki,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
3,03x08,A Very Supernatural Christmas,52,Silent Night,Traditional Arrangement,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
3,03x08,A Very Supernatural Christmas,52,Joy to The World,Traditional Arrangement,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
3,03x08,A Very Supernatural Christmas,52,Deck The Halls,Traditional Arrangement,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
3,03x08,A Very Supernatural Christmas,52,Sleigh Ride,Traditional Arrangement,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
3,03x08,A Very Supernatural Christmas,52,"O, Come, All You Faithful",Traditional Arrangement,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
3,03x08,A Very Supernatural Christmas,52,We Wish You A Merry Christmas,Traditional Arrangement,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
3,03x08,A Very Supernatural Christmas,52,Have Yourself A Merry Little Christmas,Rosemary Clooney,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
3,03x09,Malleus Maleficarum,53,Every Rose Has Its Thorn,Poison,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
3,03x09,Malleus Maleficarum,53,I Put a Spell on You,Screamin' Jay Hawkins,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
3,03x10,Dream A Little Dream Of Me,54,Long Train Runnin,The Doobie Brothers,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
3,03x10,Dream A Little Dream Of Me,54,Dream A Little Dream Of Me,The Mamas And The Papas,,https://supernatural.fandom.com/wiki/Supernatural_Music,https://supernatural.fandom.com/api.php?action=query&format=json&prop=revisions&rvprop=content&rvslots=main&titles=Supernatural_Music
